編號,資料集名稱,資料來源(部會單位),第一層級,第二層級,第三層級,資料量,下載次數,瀏覽次數,主要欄位
11,新北市公立動物之家,新北市政府農業局,新北市政府,農業局,,,,6975,district:各區、address:地址、opening_hours:開放時間、tel:電話
12,新北市路外公共停車場資訊,新北市政府交通局,新北市政府,交通局,,,,6310,TW97X:TWD97 X座標值、TOTALBIKE:停車場（腳踏車）總車架數、SUMMARY:停車場概況、TOTALMOTOR:停車場（機車）總格位數、TEL:停車場電話、TW97Y:TWD97 Y座標值、TYPE:1:動態停車場資料(可取得目前剩餘車位數) 2:靜、NAME:停車場名稱、TOTALCAR:停車場（汽車）總車位數、ADDRESS:停車場地址、PARK:某一停車場的資料、SERVICETIME:開放時間、ID:停車場的編號、PAYEX:停車場收費資訊、AREA:行政區
13,新北市博物館群,新北市政府文化局,新北市政府,文化局,,,,5736,title:機關名稱、address:地址、tel:總機、fax:傳真
14,新北市102年公告土地現值及公告地價,新北市政府地政局,新北市政府,地政局,,,,5590,official_price:公告地價、country:縣市別、segment:段小段、official_value:公告現值、district:行政區、lid:地號
15,新北市各圖書館地址電話表,新北市政府文化局,新北市政府,文化局,,,,5588,address:地址、name:分館名稱、tel:電話
16,新北市寺廟資料,新北市政府民政局,新北市政府,民政局,,,,5316,TEP_Address:寺廟地址、TEP_ID:主鍵(流水號)、TEP_FestivalDate:祭典日期、TEP_Class:教別、TEP_ReBuildTime:重(修)建時間、TEP_Area:行政區、TEP_Village:村里、TEP_BuildTime:建立時間、TEP_God:主祀神像、TEP_NAME:寺廟名稱、TEP_Phone:電話
17,新北市清除及處理機構基本資料(新版),新北市政府環境保護局,新北市政府,環境保護局,,,,5113,LicID:許可證字號、FacID:機構管編、CertData:發證日期、Grad:級別、Fac_Name:機構名稱、Area_Name:縣市別、Fac_Addr:機構地址、EffeData:有效期限、Cate:類別、Tel_No:機構電話
18,新北市觀光工廠,新北市政府經濟發展局,新北市政府,經濟發展局,,,,5039,tel:電話、address:地址、title:名稱、features:特色
19,新北市建築執照存查,新北市政府工務局,新北市政府,工務局,,,,5003,Volume_rate:容積率、vehicles_parked_award:獎勵停車輛數、Building_height:建築物高度、Proprietor:起造人、Commencement_Date:開工日期、Designer:設計人、Without_reservation:有無保留地、Handle_days:辦理天數、Registration_number:掛號號碼、Statutory_number_of_vehic:法定停車輛數、Building_area:建築面積、Date_of_receipt:收文日期、Ground_Floor:地下層數、Supervisor:監造人、Number_of_Stories:地上層數、Date_the_permit:領照日期、Use_of_buildings:建築物用途、Total_floor_area:總樓地板面積、Project_cost:工程造價、Land_use_zoning:土地使用分區、House_address:門牌地址、Households:戶數、Statutory_open_space:法定空地面積、Whether_for_public:是否供公眾、License_Number:執照號碼、Completion_Date:竣工日期(期限)、date_of_the_original_cons:原建造(雜項)執照發照日期、Date_licensing:發照日期、Building_coverage_ratio:建蔽率、Constructor:承造人、vehicles_parked_own:自設停車輛數、Building_site:建築地點、Original_construction_lic:原建造(雜項)執照字號
20,新北市公共自行車租賃系統(YouBike),新北市政府交通局,新北市政府,交通局,,,,4936,sno:站點代號、sna:場站名稱(中文)、tot:場站總停車格、sbi:可借車位數、sarea:場站區域(中文)、mday:資料更新時間、lat:緯度、lng:經度、ar:地址(中文)、sareaen:場站區域(英文)、snaen:場站名稱(英文):aren、地址(英文):bemp:可還空位數、act:場站是否暫停營運
21,新北市里界圖,新北市政府民政局,新北市政府,民政局,,,,4820,新北市里界圖
22,新北市路燈資料,新北市政府工務局,新北市政府,工務局,,,,4815,oldNo:舊路燈編號、TWD97X:TWD97X、no:路燈編號、TWD97Y:TWD97Y、district:行政區、address:路燈所在地地址
23,新北市商圈特色商家,新北市政府經濟發展局,新北市政府,經濟發展局,,,,4636,store_tel:店家電話、store_product:店家商品、store:特色商家、store_add:店家地址、zone:商圈名稱
24,新北市公共自行車租借站及價格(新版),新北市政府水利局,新北市政府,水利局,,,,4517,local_lady_6hr:現場借用六小時淑女/幼童車(平日/假日)、local_tandem_2hr:現場借用二小時高級變速車/協力車、dif_rental_lady_4h:甲借乙還四小時以內淑女/幼童車(平日/假日)、station:租借站名稱、daytype:出租日類型、local_drllr_2hr:現場借用二小時變速車、local_tandem_6hr:現場借用六小時高級變速車/協力車、wgs84a_Y:Y座標、tel:電話、opening_hours:營運時間、local_drllr_anhour:現場借用一小時變速車、dif_rental_tandem_4h:甲借乙還四小時以內高級變速車/協力車、local_lady_anhour:現場借用一小時淑女/幼童車(平日/假日)、local_lady_2hr:現場借用二小時淑女/幼童車(平日/假日)、dif_rental_tandem_4up:甲借乙還四小時以後高級變速車/協力車、dif_rental_lady_4up:甲借乙還四小時以後淑女/幼童車(平日/假日)、wgs84a_X:X座標、dif_rental_drllr_4h:甲借乙還四小時以內變速車、local_tandem_anhour:現場借用一小時高級變速車/協力車、dif_rental_drllr_4up:甲借乙還四小時以後變速車、local_drllr_6hr:現場借用六小時變速車、location:位 置
25,新北市各區人數統計表,新北市政府民政局,新北市政府,民政局,,,,4433,female:女、total:總人口數、district:區、village:里數、home:戶數、neighborhood:鄰數、male:男
26,新北市學校通訊資料,新北市政府教育局,新北市政府,教育局,,,,4365,phone:總機、address:地址、zone:分區別、types:類型、mail:電子郵件信箱、birthday:建校日期、alias:簡名、homePage:網站、TWD97_Y:大地Y軸座標、name:全名、district:區別、fax:傳真、id:識別碼、TWD97_X:大地X軸座標、postalCode:郵遞區號、enabled:是否停用、city:縣市別
27,新北市政府新聞稿,新北市政府研究發展考核委員會,新北市政府,研究發展考核委員會,,,,4322,PublishName:發布者姓名、Content:公告內容、PublishMail:發布者Email、cb_RefData:資訊網址、Subject_:公告主旨、StartDate:公告開始時間、EndDate:公告結束時間、SubCategory:訊息子類別、From_:訊息來源系統、Category:訊息類別、SendDate:訊息發送時間、cb_Attachment:附檔資訊、cb_MetaDataCategoryIndex:分類資訊、Dn:訊息Dn、Id:訊息Key值、PublishTel:發布者電話、CategoryId:訊息類別代碼、SubCategoryId:訊息子類別代碼、PublishDeptId:發布者單位代碼(ou代碼)、PublishDept:發布者單位、cb_ContactData:聯絡者相關資訊
28,新北市政府活動訊息,新北市政府研究發展考核委員會,新北市政府,研究發展考核委員會,,,,4279,ActApply:是否報名、ActHeadCountLimit:是否限制人數、Subject_:公告主旨、cb_MetaDataCategoryIndex:分類資訊、ActApplyDesc:報名說明、ActNotice:活動特別注意事項、ActFees:是否收費、cb_Attachment:附檔資訊、cb_ActOrgSub:協辦機關、ActOfficerNtpc:本府出席最高長官、cb_ContactData:聯絡者相關資訊、PublishName:發布者姓名、ActivityStartDate:活動時間起日、PublishDeptId:發布者單位代碼(ou代碼)、ActOfficerCentral:中央部會出席長官、PublishTel:發布者電話、SubCategory:訊息子類別、ActHeadCountLimitDesc:限制人數說明、ActSessionCount:活動場次、Category:訊息類別、SubCategoryId:訊息子類別代碼、From_:訊息來源系統、Id:訊息Key值、ActEstimateValue:活動預期效益、ActMarketing:行銷方式、CategoryId:訊息類別代碼、cb_AddressData:活動地址相關資訊、ActivityEndDate:活動時間訖日、ActCost:活動經費、PublishMail:發布者Email、Content:公告內容、cb_RefData:資訊網址、PublishDept:發布者單位、EndDate:公告結束時間、cb_ActivityDateInfo:活動時間資訊、ActFeesDesc:付費說明、ActHeadCountEstimate:預估參與人數、Dn:訊息Dn、ActOrg:主辦機關、StartDate:公告開始時間、SendDate:訊息發送時間
29,新北市行道樹資料,新北市政府農業局,新北市政府,農業局,,,,4207,site:地點、oid:流水號、CDate:更新日期、x:TWD97X座標、town_na:區域、y:TWD97Y座標、road_na:道路
30,新北市地圖定位服務 ,新北市政府研究發展考核委員會,新北市政府,研究發展考核委員會,,,,4031,無
31,新北市行政區域圖,新北市政府民政局,新北市政府,民政局,,,,4016,新北市行政區域圖
32,106年新北市動物醫院一覽表,新北市政府農業局,新北市政府,農業局,,,,3978,name:醫院名稱、Tel:電話、address:地址
33,新北市電影院名冊,新北市政府新聞局,新北市政府,新聞局,,,,3967,address:地址、tel:電話、name:名稱、number:廳數
34,新北市立聯合醫院_門診進度查詢 (板橋院區),新北市政府衛生局,新北市政府,衛生局,,,,3952,type：標頭title：門診看診進度資訊publisher：資料提供者datetime：更新時間
35,新北市河濱公園行動餐車位置,新北市政府水利局,新北市政府,水利局,,,,3899,opening_hours:營業時間、location:地點、station:站名、sales:販售內容
36,新北市立聯合醫院_門診進度查詢 (三重院區) ,新北市政府衛生局,新北市政府,衛生局,,,,3887,type：標頭title：看診進度描述publisher：資料提供者datetime：更新時間
37,新北市文化資產,新北市政府文化局,新北市政府,文化局,,,,3880,name:名稱、wgs84bLatMin緯度(分)、wgs84bLonDeg:經度(度)、address:所在地、rank:級別、TWD97_X:大地X軸座標、wgs84bLatDeg:緯度(度)、wgs84bLatSec:緯度(秒)、TWD97_Y:大地Y軸座標、wgs84bLonSec:經度(秒)、wgs84aX:X座標、date:公告日期、category:種類、wgs84bLonMin:經度(分)、wgs84aY:Y座標、affection:類別
38,新北市政府近期活動,新北市政府研究發展考核委員會,新北市政府,研究發展考核委員會,,,,3876,sflag:是否報名、description:內容、people1:聯絡人、createDate:建立日期、activeenddate:活動迄日、classname:活動類別、id:代號、pflag:是否付費、money:費用、downloadurl:檔案下載、placetel:場地電話、maddress:活動地址、modifiedDate:修改日期、people2tel: 聯絡人2電話、place:活動場地、author:來源機關、people2: 聯絡人2、people2mail:聯絡人2郵件、people1tel:聯絡人電話、activedate:活動日期、picurl:圖片、abouturl:活動網址、title:標題、traffic:交通說明、people1mail:聯絡人郵件
39,新北市市民活動中心資料,新北市政府民政局,新北市政府,民政局,,,,3867,tel:聯絡電話、address:市民活動中心地址、district:區別、title:市民活動中心名稱
40,新北市各里人數排行榜(新版),新北市政府民政局,新北市政府,民政局,,,,3866,home:戶數、male:男、no:排名、neighborhood:鄰數、district:區、female:女、total:總人口數、village:里名
41,新北市政府市府資訊,新北市政府研究發展考核委員會,新北市政府,研究發展考核委員會,,,,3747,modifiedDate:更新日、dataclass:類別、startDate:發佈日、mgrtel:管理人電話、description:內容、mgrunit:管理單位、mgrname:管理人、picurl:新聞圖片、expiredDate:截止日、id:代號、author:來源機關、title:標題、downloadurl:附加檔案
42,新北市私立托嬰機構名冊,新北市政府社會局,新北市政府,社會局,,,,3696,title:名稱、address:地址、tel:電話、avaliable:可收托人數、remark:備註、TWD97_X:大地X軸座標、TWD97_Y:大地Y軸座標
43,新北市市民農園,新北市政府農業局,新北市政府,農業局,,,,3569,Area:面積、Tenant:承租戶、Name:名稱、Time:成立時間、Address:地址、no:編號
44,新北市加油站清冊,新北市政府經濟發展局,新北市政府,經濟發展局,,,,3495,address:地址、company:營業主體、station:加油站站名
45,新北市電動機車充電站,新北市政府環境保護局,新北市政府,環境保護局,,,,3440,fee:充電費用、cha:是否收費、no:充電插座數、sty:充電座型式、ope:是否對外開放、das:類別、state:充電站狀況、way:收費機制、sta:站名、add:地址、dis:行政區
46,歷年重大職災統計,新北市政府勞工局,新北市政府,勞工局,,,,3382,type:災害類型、disaster:罹災程度、location:發生地區、date:發生日期、category:業別、no:編號
47,新北市各區家用桶裝瓦斯參考零售價格,新北市政府經濟發展局,新北市政府,經濟發展局,,,,3343,district:區域、count:家數、price1:平均售價(元/16公斤)、price2:平均售價(元/20公斤)
48,捷運三環三線各線建設狀態,新北市政府捷運工程局,新北市政府,捷運工程局,,,,3337,Progress:推動進度、MRT_route:捷運路線、Status:狀態、Name:名稱
49,新北市政府一級機關分層負責明細表,新北市政府人事處,新北市政府,人事處,,,,3317,主要欄位包含承辦單位、公務項目及內容、決行權責、會辦機關（單位）
50,新北市政府市政公告,新北市政府研究發展考核委員會,新北市政府,研究發展考核委員會,,,,3316,title:標題、author:來源機關、id:代號、mgrname:管理人、picurl:新聞圖片、mgrunit:管理單位、startDate:發佈日、mgrtel:管理人電話、dataclass:類別、downloadurl:附加檔案、expiredDate:截止日、modifiedDate:更新日、description:內容
51,新北市市管河川資訊,新北市政府水利局,新北市政府,水利局,,,,3302,area:地區、end:治理終點、outfall:河川出口、start:治理起點、length:治理長度(公里)、name:河川名稱
52,新北市商圈逍遙遊,新北市政府經濟發展局,新北市政府,經濟發展局,,,,3287,transport:交通資訊、zone:商圈名稱、view_exp:景點說明、history:歷史沿革、view:商圈景點
53,新北市政府市府榮耀,新北市政府研究發展考核委員會,新北市政府,研究發展考核委員會,,,,3284,classification:分類、title:標題、description:內容
54,新北市固定式測速照相,新北市政府警察局,新北市政府,警察局,,,,3226,item(取締項目)、location(設置位置)、limit(速限)、district(行政區)
55,新北市警察服務據點,新北市政府警察局,新北市政府,警察局,,,,3207,tel:電話、unit2:單位、unit1:機關、address:地址
56,新北市街頭藝人,新北市政府文化局,新北市政府,文化局,,,,3176,category:組別、content:展演內容、number:證號、name:姓名、group:團名/藝名、sex:性別、permission:許可項目、type:類別
57,新北市珍貴樹木資料,新北市政府農業局,新北市政府,農業局,,,,3162,Sno:流水號、CDate:更新日期、town_na:區域、area_location:地址、x:TWD97X座標、tree_na:樹種、age:樹齡、y:TWD97Y座標
58,新北市已公告徵收案件地籍資料,新北市政府地政局,新北市政府,地政局,,,,3100,pro_name:工程名稱、district:行政區、sus_year:公告年、id:地號、segment:段小段
59,車輛偵測器動態資訊,新北市政府交通局,新北市政府,交通局,,,,3093,"Vdid：設備代碼(新北市為65000+設備原編號)，status：狀態(正常為0，通訊異常為1，停用或施工中為2，設備故障為3)。Vsrdir：偵測車道方向，以0 和1 表示。若為單向車道偵測器，則均以 0 表示；若為雙向車道偵測器，配合偵測車流方向不同，則會有0 和1 的區別（與偵測器偵測方向同向或與偵測器設置同側的車輛行駛車道方向，則以0 表示；反之，則以1 表示），vsrid：車道代碼(由內車道而外車道，以阿拉伯數字0,1,2,3,4,…表示)，若為慢車道仍依內而外自0,1,…表示、carid：車種代碼(連結車T、大型車L、小型車S、機車M)，speed：依車道逐一詳列5 分鐘平均速率偵測值(單位：kph)，volume：依車道/車種逐一詳列5 分鐘流量偵測值，laneoccupy：依車道逐一詳列5 分鐘佔有率偵測值(單位：%)，datacollecttime：資料蒐集時間(時間資料格式為24 小時制，例如：2009/9/12 11:35:00)"
60,台灣自來水公司通訊資料_新北市,新北市政府研究發展考核委員會,新北市政府,研究發展考核委員會,,,,3091,name(名稱)、address(地址)、tel(電話)、area(管轄區域)、twd97X(twd97X座標)、twd97Y(twd97Y座標)、wgs84aX(wgs84a緯度)、wgs84aY(wgs84a經度)
61,新北市公有市場清冊,新北市政府經濟發展局,新北市政府,經濟發展局,,,,3087,MANAGER_TEL:管理者電話、BUILD_DATA:建物資料、MARKET_TYPE:市場類型、OPERATE_OTHER:其它備註、HOLIDAYS:公休日、MARKET_ADDR:地址、OPERATE_TYPE:現場經營型態、NOTES:備註、MAP_X:坐標X、TOTAL_STORE:舖位數、MAP_Y:坐標Y、MANAGE_ORGAN:管理機關、CONTRACT_SDATE2:公所自辦契約起始日、TOTAL_BOOTH:攤位數、BUILD_TOTAL:建物總面積、MARKET_REGION:區別、INTRODUCTION:簡介、ESTB_DATE:市場成立時間、USE_STATUS:使用狀況、MANAGER_FAX:管理者傳真、MARKET_SEQ:流水號、LAND_ZONE_NAME:土地使用分區、MARKET_NAME:市場名稱、OPENNING_HOURS:營業時間
62,新北市各抽水站資訊,新北市政府水利局,新北市政府,水利局,,,,3060,title:抽水站名稱、year:竣工年度、address:地址、river:河系、pump_type:抽水機型式
63,新北市政府警察局重要警政統計指標,新北市政府警察局,新北市政府,警察局,,,,3055,field7:100年、field3:上 期    增減(%)、field2:上   期、field4:上 年 同 期、field8:累計增減(%)、point:重要指標、field5:上年同期    增減(%)、unit1:統計項目1、unit2:統計項目2、time:時間、field6:101年、field1:本期
64,新北市合法當鋪業資料,新北市政府警察局,新北市政府,警察局,,,,3053,address:營業登記地址、licence:許可證號、store:店名、TWD97_Y:大地Y軸座標、TWD97_X:大地X軸座標
65,新北市客家文化園區DIY課程一覽表,新北市政府客家事務局,新北市政府,客家事務局,,,,3049,sp:特色、time:課程時間、program:課程名稱、price:費用
66,新北市建築物公安申報統計,新北市政府工務局,新北市政府,工務局,,,,3041,All:准予備查件數、E_type:E類(宗教、殯葬類)、A_type:A類(公共集會類)、B_type:B類(商業類)、D_type:D類(休閒、文教類)、G_type:G類(辦公、服務類)、Date:年月份、C_type:C類(工業、倉儲類)、H_type:H類(住宿類)、F_type:F類(衛生、福利、更生類)
67,新北市公共藝術,新北市政府文化局,新北市政府,文化局,,,,3016,type:作品類型、address:設置地址、name:作品名稱、place:設置地點、year:設置年代（西元）、manager:管理單位、material:作品材質、district:行政區、creator:創作者
68,新北市危險水域一覽表,新北市政府消防局,新北市政府,消防局,,,,3007,no:編號、description:分析描述、location:地點、district:行政區
69,新北市地方特色地圖,新北市政府民政局,新北市政府,民政局,,,,2996,Area:區域、Synopsis:簡介
70,新北市政府圖片新聞,新北市政府研究發展考核委員會,新北市政府,研究發展考核委員會,,,,2993,modifiedDate:更新日、id:代號、title:標題、mgrname:管理人、author:來源機關、startDate:發佈日、downloadurl:附加檔案、picurl:新聞圖片、mgrtel:管理人電話、mgrunit:管理單位、dataclass:類別
71,新北市合法保全業者資料,新北市政府警察局,新北市政府,警察局,,,,2992,tel:聯絡電話、address:機構地址、title:機構名稱
72,新北市社區協會,新北市政府文化局,新北市政府,文化局,,,,2973,name:社區協會名稱、introduction:社區協會簡介、district:地區
73,新北市呼吸照護資源,新北市政府衛生局,新北市政府,衛生局,,,,2970,title:機構名稱、tel:聯絡電話、district:行政區、address:機構地址
74,新北市各區衛生所之門診時間及疫苗種類彙整表,新北市政府衛生局,新北市政府,衛生局,,,,2965,vaccine:一般常規疫苗、note:備註、district:衛生所、BCG:卡介苗
75,新北市管區域排水資訊,新北市政府水利局,新北市政府,水利局,,,,2958,note:備註、start:權責起點、district:鄉(鎮、市、區)、end:權責終點、drain_outlet:排水出口、no:序號 、drain_name:排水路名稱
76,新北市原民團體資料,新北市政府原住民族行政局,新北市政府,原住民族行政局,,,,2953,Organization:機關全銜、Name:聯絡人、Tel:電話、Address:地址
77,新北市客屬團體資訊,新北市政府客家事務局,新北市政府,客家事務局,,,,2941,Grooup:團體名稱、Address:聯絡地址、、Name:理事長、Tel:聯絡電話
78,新北市政府行政大樓導覽,新北市政府秘書處,新北市政府,秘書處,,,,2941,floer:樓層、name_en:英文名稱、name:中文名稱、type:空間類別
79,新北市各區原住民人數統計表,新北市政府原住民族行政局,新北市政府,原住民族行政局,,,,2940,male:男、village:里數、fealem:女、total:總人口數、district:區
80,新北市客家文化園區出版品,新北市政府客家事務局,新北市政府,客家事務局,,,,2938,title：書名、name:作者、date:出版日期、price:定價、ISBN:國際標準書號、GPN:政府出版品統一編號
81,新北市演藝團體一覽表,新北市政府文化局,新北市政府,文化局,,,,2933,category:類別、address:團址、name:團名、manager:負責人、date:登記或變更日期
82,新北市政府公報閱覽地點,新北市政府秘書處,新北市政府,秘書處,,,,2926,Area:地區、Address:地址、Reading_Room:閱覽地點、City:縣市
83,新北市身心障礙福利機構,新北市政府社會局,新北市政府,社會局,,,,2924,no:序號、title:機構名稱、address:地址、tel:聯絡電話、subjects:服務對象、type:服務類型、TWD97_X:大地X軸座標、TWD97_Y:大地Y軸座標
84,新北市都市計畫委員會委員名單,新北市政府城鄉發展局,新北市政府,城鄉發展局,,,,2921,title:職稱、name:姓名、sex:性別、profession:現職、edu:學歷
85,新北市電器承裝業清冊,新北市政府經濟發展局,新北市政府,經濟發展局,,,,2913,name:負責人、register_number:登記核准文號、register_date:登記核准日期、co_name:公司行號名稱、level:等級、address:營業地址、sn:序號、license_number:登記證字號、phone_number:聯絡電話
86,新北市訴願案件統計資料,新北市政府法制局,新北市政府,法制局,,,,2904,no09:訴願撤銷原處分百分比率、no10:開會次數、year:年度、no08:訴願撤銷原處分件數、no02:新收辦件數、no07:訴願不受理百分比率、no04:訴願駁回件數、no03:審結件數、note:備註、no05:訴願駁回百分比率、no01:上年度未結件數、no06:訴願不受理件數
87,新北市住宅諮詢審議委員會委員名單(最新),新北市政府城鄉發展局,新北市政府,城鄉發展局,,,,2891,title：職稱、name：姓名、profession：現職、note：聘任條款 
88,新北市政府檔案閱覽抄錄複製收費標準,新北市政府秘書處,新北市政府,秘書處,,,,2886,Note:備註、Duplication_Form:複製格式、File_Outward:檔案外觀型式、Rate_Scale:收費標準(以新臺幣計價)、Duplication_Way:複製方式
89,新北市坐標查詢服務,新北市政府研究發展考核委員會,新北市政府,研究發展考核委員會,,,,2874,無
90,新北市106年度預算數及執行數共同比（執行率）,新北市政府財政局,新北市政府,財政局,,,,2867,field_5:百分比D、field_7:累計實收數E、field_2:預算數A、field_4:累計實徵數C、field_3:百分比B、field_6:C/A、field_8:百分比F、field_9:E/A、field_1:科目名稱
91,新北市郵遞區號前3碼,新北市政府研究發展考核委員會,新北市政府,研究發展考核委員會,,,,2866,District(區)、zipcode(郵遞區號)
92,新北市市立殯儀館及公立納骨塔,新北市政府民政局,新北市政府,民政局,,,,2862,unit:單位、address:地址、TWD97_Y:大地Y軸座標、TWD97_X:大地X軸座標、tel:電話
93,新北市政府實物銀行聯絡資訊,新北市政府社會局,新北市政府,社會局,,,,2860,Number:編號、Branches:分行、Address:地址、TEL:電話
94,新北市99年公告土地現值及公告地價,新北市政府地政局,新北市政府,地政局,,,,2842,official_price:公告地價、lid:地號、country:縣市別、official_value:公告土地現值、district:行政區、segment:段小段
95,新北市轄內橋梁基本資料,新北市政府工務局,新北市政府,工務局,,,,2839,ItemNo:項次、BridgeName:橋梁名稱、Location:所在區鄉、Length:橋梁總長（m）
96,新北市兒童及少年安置及教養機構,新北市政府社會局,新北市政府,社會局,,,,2832,tel:聯絡電話、title:機構名稱、address:地址
97,新北市政府姐妹市交流概況,新北市政府秘書處,新北市政府,秘書處,,,,2832,ntc:新北市締約首長、date:締約日期、introduction:簡介、country:國家、city:城市、sister_city:姊妹市締約首長
98,新北市文化基金會一覽表,新北市政府文化局,新北市政府,文化局,,,,2830,address:地址、name:名稱
99,新北市合法資訊休閒業者清冊,新北市政府經濟發展局,新北市政府,經濟發展局,,,,2822,corporation:公司/商業名稱、VAT_number:統一編號、owner:負責人、address:營業地址
100,新北市100年公告土地現值,新北市政府地政局,新北市政府,地政局,,,,2818,segment:段小段、lid:地號、district:行政區、country:縣市別、official_value:公告現值
101,新北市特定行業、電子遊戲場業及資訊休閒業營業場所投保公共意外險清冊,新北市政府經濟發展局,新北市政府,經濟發展局,,,,2815,address:公司所在地、corporation:公司名稱、category:營業項目
102,新北市加工產品,新北市政府農業局,新北市政府,農業局,,,,2813,Farmer:農會、price:訂價、product:加工產品、months:產季、distributor:哪裡買、composition:成分、Description:說明
103,新北市政府採購爭議案件分析,新北市政府法制局,新北市政府,法制局,,,,2802,"year(年度),type(爭議途徑類型),no01(前期未結案件數),no02(本期新受理案件數),no03(本期處理終結案件數),no04(本期未結案件數)"
104,新北市病媒防治業者名單,新北市政府環境保護局,新北市政府,環境保護局,,,,2801,No_of_License:許可證字號、Post code:郵遞區號、Company:公司名稱、Address:營業登記地址
