編號,資料集名稱,資料來源(部會單位),第一層級,第二層級,第三層級,資料量,下載次數,瀏覽次數,主要欄位
80,苗栗縣101年娛樂稅稅源統計表,苗栗縣政府稅務局,苗栗縣政府,稅務局,,,1,19,
81,苗栗縣102年娛樂稅稅源統計表,苗栗縣政府稅務局,苗栗縣政府,稅務局,,,0,13,
82,苗栗縣103年娛樂稅稅源統計表,苗栗縣政府稅務局,苗栗縣政府,稅務局,,,0,14,
83,苗栗縣104年娛樂稅稅源統計表,苗栗縣政府稅務局,苗栗縣政府,稅務局,,,0,13,
84,苗栗縣105年娛樂稅稅源統計表,苗栗縣政府稅務局,苗栗縣政府,稅務局,,,0,12,
85,苗栗縣103年使用牌照稅稅源統計表,苗栗縣政府稅務局,苗栗縣政府,稅務局,,,0,11,公     開     類、、編報機關
86,苗栗縣104年使用牌照稅稅源統計表,苗栗縣政府稅務局,苗栗縣政府,稅務局,,,0,11,公  開  類、、編 製 機 關、苗栗縣政府稅務局(牌照稅科)
87,苗栗縣105年使用牌照稅稅源統計表,苗栗縣政府稅務局,苗栗縣政府,稅務局,,,0,12,公  開  類、、編 製 機 關、苗栗縣政府稅務局(牌照稅科)
88,苗栗縣106年上期使用牌照稅徵績-滯納期滿,苗栗縣政府稅務局,苗栗縣政府,稅務局,,,0,11,公開類、、編製機關、中央機關
89,苗栗縣103年印花稅徵績,苗栗縣政府稅務局,苗栗縣政府,稅務局,,,0,12,苗栗縣印花稅徵收、
90,苗栗縣104年印花稅徵績,苗栗縣政府稅務局,苗栗縣政府,稅務局,,,0,11,苗栗縣印花稅徵收、
91,苗栗縣105年印花稅徵績,苗栗縣政府稅務局,苗栗縣政府,稅務局,,,0,12,
92,苗栗縣105年度地價稅納稅義務人性別統計及比例分析,苗栗縣政府稅務局,苗栗縣政府,稅務局,,,0,13,
93,苗栗縣106年度地價稅納稅義務人性別統計及比例分析,苗栗縣政府稅務局,苗栗縣政府,稅務局,,,0,16,
94,苗栗縣105年度房屋稅納稅義務人性別統計及比例分析,苗栗縣政府稅務局,苗栗縣政府,稅務局,,,0,14,
95,苗栗縣106年度房屋稅納稅義務人性別統計及比例分析,苗栗縣政府稅務局,苗栗縣政府,稅務局,,,0,12,
96,苗栗縣105年度使用牌照稅納稅義務人性別統計及比例分析,苗栗縣政府稅務局,苗栗縣政府,稅務局,,,0,14,
97,苗栗縣106年度使用牌照稅納稅義務人性別統計及比例分析,苗栗縣政府稅務局,苗栗縣政府,稅務局,,,1,13,
98,苗栗縣101年度歲入來源別決算表,苗栗縣政府稅務局,苗栗縣政府,稅務局,,,0,12,苗栗縣政府稅務局、
99,苗栗縣102年度歲入來源別決算表,苗栗縣政府稅務局,苗栗縣政府,稅務局,,,0,12,苗栗縣政府稅務局、
100,苗栗縣103年度歲入來源別決算表,苗栗縣政府稅務局,苗栗縣政府,稅務局,,,0,10,苗栗縣政府稅務局、
101,苗栗縣104年度歲入來源別決算表,苗栗縣政府稅務局,苗栗縣政府,稅務局,,,0,11,苗栗縣政府稅務局、
102,苗栗縣105年度歲入來源別決算表,苗栗縣政府稅務局,苗栗縣政府,稅務局,,,0,13,苗栗縣政府稅務局、
103,苗栗縣102年度歲入機關別預算表,苗栗縣政府稅務局,苗栗縣政府,稅務局,,,0,14,
104,苗栗縣103年度歲入來源別預算表,苗栗縣政府稅務局,苗栗縣政府,稅務局,,,0,12,苗栗縣政府稅務局、
105,苗栗縣104年度歲入來源別預算表,苗栗縣政府稅務局,苗栗縣政府,稅務局,,,0,13,苗栗縣政府稅務局、
106,苗栗縣105年度歲入來源別預算表,苗栗縣政府稅務局,苗栗縣政府,稅務局,,,0,13,苗栗縣政府稅務局、
107,苗栗縣106年度歲入來源別預算表,苗栗縣政府稅務局,苗栗縣政府,稅務局,,,0,13,苗栗縣政府稅務局、
108,苗栗縣101年度歲出機關別決算表,苗栗縣政府稅務局,苗栗縣政府,稅務局,,,0,13,苗栗縣政府稅務局、
109,106客語生活學校名單,苗栗縣政府,苗栗縣政府,,,,0,32,
110,苗栗縣102年度歲出機關別決算表,苗栗縣政府稅務局,苗栗縣政府,稅務局,,,0,12,苗栗縣政府稅務局、
111,苗栗縣103年度歲出機關別決算表,苗栗縣政府稅務局,苗栗縣政府,稅務局,,,0,13,苗栗縣政府稅務局、
112,106學年度特殊教育身心障礙班班級數一覽表,苗栗縣政府,苗栗縣政府,,,,1,33,
113,106學年度普通藝術才能班班級數一覽表,苗栗縣政府,苗栗縣政府,,,,0,32,
114,苗栗縣104年度歲出機關別決算表,苗栗縣政府稅務局,苗栗縣政府,稅務局,,,0,11,苗栗縣政府稅務局、
115,106學年度資賦優異班班級數一覽表,苗栗縣政府,苗栗縣政府,,,,0,28,
116,1061108公私立幼兒園清單,苗栗縣政府,苗栗縣政府,,,,4,56,
117,苗栗縣105年度歲出機關別決算表,苗栗縣政府稅務局,苗栗縣政府,稅務局,,,0,10,苗栗縣政府稅務局、
118,苗栗縣18鄉鎮市立圖書館106年度借還書人次及冊數統計,苗栗縣政府,苗栗縣政府,,,,1,44,
119,苗栗縣政府教育類補助人民團體辦理體育活動審查作業原則,苗栗縣政府,苗栗縣政府,,,,0,9,
120,苗栗縣政府轄屬十八鄉鎮市幸福學院連繫資料一覽表,苗栗縣政府,苗栗縣政府,,,,1,29,
121,苗栗縣政府轄屬十八鄉鎮市樂齡學習中心連繫資料一覽表,苗栗縣政府,苗栗縣政府,,,,0,32,
122,苗栗縣培育優秀運動人才獎勵金審查及核發作業要點,苗栗縣政府,苗栗縣政府,,,,1,35,
123,苗栗縣教育基金會名冊,苗栗縣政府,苗栗縣政府,,,,2,34,
124,苗栗縣學區,苗栗縣政府,苗栗縣政府,,,,1,16,
125,苗栗縣103年度歲出機關別預算表,苗栗縣政府稅務局,苗栗縣政府,稅務局,,,0,11,苗栗縣政府稅務局、
126,教育部412-8185諮詢輔導專線,苗栗縣政府,苗栗縣政府,,,,0,30,
127,教育體系個人資料安全保護基本措施及作法,苗栗縣政府,苗栗縣政府,,,,0,28,
128,苗栗縣104年度歲出機關別預算表,苗栗縣政府稅務局,苗栗縣政府,稅務局,,,0,13,苗栗縣政府稅務局、
129,苗栗縣105年度歲出機關別預算表,苗栗縣政府稅務局,苗栗縣政府,稅務局,,,0,12,苗栗縣政府稅務局、
130,苗栗縣106年度歲出機關別預算表,苗栗縣政府稅務局,苗栗縣政府,稅務局,,,0,13,苗栗縣政府稅務局、
131,苗栗縣102年度歲出機關別預算表,苗栗縣政府稅務局,苗栗縣政府,稅務局,,,0,13,苗栗縣政府稅務局、
132,苗栗縣最近5年土地增值稅稅源統計表(101年至105年),苗栗縣政府稅務局,苗栗縣政府,稅務局,,,1,15,苗栗縣最近5年土地增值稅稅源統計表、
133,苗栗縣101年按稅率別土地增值稅稅源統計表,苗栗縣政府稅務局,苗栗縣政府,稅務局,,,0,13,公    開    類、、編報機關
134,苗栗縣102年按稅率別土地增值稅稅源統計表,苗栗縣政府稅務局,苗栗縣政府,稅務局,,,0,12,公    開    類、、編報機關
135,苗栗縣103年按稅率別土地增值稅稅源統計表,苗栗縣政府稅務局,苗栗縣政府,稅務局,,,0,12,公    開    類、、編報機關
136,苗栗縣104年按稅率別土地增值稅稅源統計表,苗栗縣政府稅務局,苗栗縣政府,稅務局,,,0,13,公    開    類、、編製機關、苗栗縣政府稅務局(土地稅科)
137,苗栗縣105年按稅率別土地增值稅稅源統計表,苗栗縣政府稅務局,苗栗縣政府,稅務局,,,0,13,公    開    類、、編製機關、苗栗縣政府稅務局(土地稅科)
138,勞動條件相關申請表件及法規,苗栗縣政府,苗栗縣政府,,,,5,38,
139,外籍移工相關申請表件,苗栗縣政府,苗栗縣政府,,,,0,20,
140,勞工退休準備金相關申請表件,苗栗縣政府,苗栗縣政府,,,,1,24,
141,身心障礙者促進就業相關資料申請,苗栗縣政府,苗栗縣政府,,,,5,40,
142,苗栗縣毒品戒治醫療機構,苗栗縣政府毒品防制及心理衛生中心,苗栗縣政府,毒品防制及心理衛生中心,,,,,
143,苗栗縣縣有非公用土地標售,苗栗縣政府,苗栗縣政府,,,,7,30,
144,苗栗縣政府暨苗栗縣所轄鄉鎮市公所106年1月至11月公共債務情形,苗栗縣政府,苗栗縣政府,,,,1,9,苗栗縣政府公共債務情形、
146,苗栗縣政府106年度總預算,苗栗縣政府主計處,苗栗縣政府,主計處,,,1,30,
147,苗栗縣政府107年度總預算,苗栗縣政府主計處,苗栗縣政府,主計處,,,8,41,
148,苗栗縣政府105年度總預算,苗栗縣政府主計處,苗栗縣政府,主計處,,,3,16,
149,苗栗縣政府104年度總預算,苗栗縣政府主計處,苗栗縣政府,主計處,,,1,15,
150,苗栗縣政府103年度總預算,苗栗縣政府主計處,苗栗縣政府,主計處,,,1,13,
151,苗栗縣105年統計年報,苗栗縣政府主計處,苗栗縣政府,主計處,,,5,21,
152,苗栗縣104年統計年報,苗栗縣政府主計處,苗栗縣政府,主計處,,,2,10,
153,苗栗縣103年統計年報,苗栗縣政府主計處,苗栗縣政府,主計處,,,0,10,
154,105年苗栗縣性別統計圖像,苗栗縣政府主計處,苗栗縣政府,主計處,,,0,12,
155,104年苗栗縣性別統計圖像,苗栗縣政府主計處,苗栗縣政府,主計處,,,1,10,
156,104年苗栗縣人口統計分析,苗栗縣政府主計處,苗栗縣政府,主計處,,,1,14,
157,104年苗栗縣家庭收支概況分析,苗栗縣政府主計處,苗栗縣政府,主計處,,,0,15,
158,苗栗縣政府102年度總預算,苗栗縣政府主計處,苗栗縣政府,主計處,,,2,13,
159,苗栗縣政府101年度總預算,苗栗縣政府主計處,苗栗縣政府,主計處,,,1,12,
160,苗栗縣政府100年度總預算,苗栗縣政府主計處,苗栗縣政府,主計處,,,0,10,
161,苗栗縣政府100年度第一次追(減)預算,苗栗縣政府主計處,苗栗縣政府,主計處,,,0,12,
162,苗栗縣政府101年度第一次追加(減)預算,苗栗縣政府主計處,苗栗縣政府,主計處,,,0,9,
163,苗栗縣政府102年度第一次追(減)預算,苗栗縣政府主計處,苗栗縣政府,主計處,,,0,34,
164,苗栗縣政府102年度第二次追加(減)預算,苗栗縣政府主計處,苗栗縣政府,主計處,,,0,11,
165,苗栗縣政府103年度第一次追加(減)預算,苗栗縣政府主計處,苗栗縣政府,主計處,,,0,13,
166,苗栗縣政府104年度第一次追加(減)預算,苗栗縣政府主計處,苗栗縣政府,主計處,,,0,12,
167,苗栗縣政府105年度第一次追加(減)預算,苗栗縣政府主計處,苗栗縣政府,主計處,,,0,11,
168,苗栗縣政府106年度第一次追(減)預算,苗栗縣政府主計處,苗栗縣政府,主計處,,,0,49,
169,苗栗縣107年度歲入來源別預算表,苗栗縣政府稅務局,苗栗縣政府,稅務局,,,4,20,苗栗縣政府稅務局、
170,苗栗縣107年度歲出機關別預算表,苗栗縣政府稅務局,苗栗縣政府,稅務局,,,0,14,苗栗縣政府稅務局、
171,苗栗縣通霄鎮機關門牌位置資料,苗栗縣政府,苗栗縣政府,,,,3,48,機關名稱、門牌地址、X坐標、Y坐標
172,苗栗縣文創商品認證名單,苗栗縣政府文化觀光局,苗栗縣政府,文化觀光局,,,2,30,
173,苗栗縣政府型塑組織文化計畫,苗栗縣政府,苗栗縣政府,,,,,,
174,苗栗縣政府105年度公務人員平時獎懲情形,苗栗縣政府,苗栗縣政府,,,,,,
175,苗栗縣政府106年度晉升薦(簡)任官等訓練參訓情形,苗栗縣政府,苗栗縣政府,,,,,,
176,苗栗縣政府104年度公務人員平時獎懲情形,苗栗縣政府,苗栗縣政府,,,,,,
177,105年單位決算公告,苗栗縣政府消防局,苗栗縣政府,消防局,,,0,16,
178,106年11月會計月報公告,苗栗縣政府消防局,苗栗縣政府,消防局,,,0,11,
179,消防局及所屬機關職（教）員官等性別統計表,苗栗縣政府消防局,苗栗縣政府,消防局,,,0,8,
180,106年11月火災次數分類及時間,苗栗縣政府消防局,苗栗縣政府,消防局,,,1,24,
181,106年11月起火建築物,苗栗縣政府消防局,苗栗縣政府,消防局,,,1,8,
182,106年11月液化石油氣消防安全檢查及違規取締,苗栗縣政府消防局,苗栗縣政府,消防局,,,0,10,
183,106年11月消防安全設備查察處理,苗栗縣政府消防局,苗栗縣政府,消防局,,,0,8,
184,106年11月爆竹煙火安全檢查,苗栗縣政府消防局,苗栗縣政府,消防局,,,0,20,
185,106年11月防火管理執行情形,苗栗縣政府消防局,苗栗縣政府,消防局,,,0,8,
186,106年11月消防水源,苗栗縣政府消防局,苗栗縣政府,消防局,,,0,9,
187,106年11月消防緊急救護服務,苗栗縣政府消防局,苗栗縣政府,消防局,,,0,11,
188,106年11月消防緊急救護急救處置,苗栗縣政府消防局,苗栗縣政府,消防局,,,0,11,
189,106年11月消防緊急救護到院前心肺功能停止傷病患統計,苗栗縣政府消防局,苗栗縣政府,消防局,,,0,16,
190,106年11月火災出動人員、車輛、船艇、直升機,苗栗縣政府消防局,苗栗縣政府,消防局,,,0,15,
191,106年11月火災人員死傷、財物損失,苗栗縣政府消防局,苗栗縣政府,消防局,,,0,36,
192,106年11月火災次數按起火處所分,苗栗縣政府消防局,苗栗縣政府,消防局,,,0,10,
193,106年11月火災次數按起火原因分,苗栗縣政府消防局,苗栗縣政府,消防局,,,1,11,
194,苗栗縣特色美食認證餐廳-109家不可錯過的好味道 ,苗栗縣政府文化觀光局,苗栗縣政府,文化觀光局,,,9,49,
195,苗栗縣政府法規審議小組審查案件及審理情形統計表(102-105年度),苗栗縣政府,苗栗縣政府,,,,0,27,
196,修正後「苗栗縣政府文化觀光局客家圓樓街頭藝人表演申請須知」 ,苗栗縣政府文化觀光局,苗栗縣政府,文化觀光局,,,0,25,
197,苗栗縣政府文化觀光局木雕博物館門票收費管理辦法,苗栗縣政府文化觀光局,苗栗縣政府,文化觀光局,,,0,20,
198,溫泉標章申請 ,苗栗縣政府文化觀光局,苗栗縣政府,文化觀光局,,,0,27,
199,苗栗縣政府文化觀光局街頭藝人表演申請須知及申請表格-苗栗特色館 ,苗栗縣政府文化觀光局,苗栗縣政府,文化觀光局,,,0,23,
200,苗栗特色館場地使用申請 ,苗栗縣政府文化觀光局,苗栗縣政府,文化觀光局,,,1,23,
201,苗栗縣政府文化觀光局場地使用管理辦法,苗栗縣政府文化觀光局,苗栗縣政府,文化觀光局,,,0,21,
202,苗栗縣政府文化觀光局補助辦理藝文活動經費申請審查作業要點,苗栗縣政府文化觀光局,苗栗縣政府,文化觀光局,,,2,13,
203,105年度預算書,苗栗縣政府媒體事務中心,苗栗縣政府,媒體事務中心,,,0,11,
204,106年度預算書,苗栗縣政府媒體事務中心,苗栗縣政府,媒體事務中心,,,0,13,
205,苗栗縣政府文化觀光局補助辦理基層展演藝術活動經費申請審查作業要點,苗栗縣政府文化觀光局,苗栗縣政府,文化觀光局,,,0,9,
206,105年度決算書,苗栗縣政府媒體事務中心,苗栗縣政府,媒體事務中心,,,0,12,
207,苗栗縣政府法規異動統計表,苗栗縣政府,苗栗縣政府,,,,0,28,
208,苗栗縣政府107年度總預算附屬單位預算綜計表,苗栗縣政府主計處,苗栗縣政府,主計處,,,,,
209,苗栗縣政府106年度總預算附屬單位預算綜計表,苗栗縣政府主計處,苗栗縣政府,主計處,,,,,
210,102年度苗栗縣政府法規審議小組審查案件及審理情形統計表,苗栗縣政府,苗栗縣政府,,,,0,11,
211,103年度苗栗縣政府法規審議小組審查案件及審理情形統計表,苗栗縣政府,苗栗縣政府,,,,0,12,
212,104年度苗栗縣政府法規審議小組審查案件及審理情形統計表,苗栗縣政府,苗栗縣政府,,,,0,9,
213,105年度苗栗縣政府法規審議小組審查案件及審理情形統計表,苗栗縣政府,苗栗縣政府,,,,0,7,
214,101年度苗栗縣政府訴願、再審案件收辦統計表,苗栗縣政府,苗栗縣政府,,,,0,9,
215,102年度苗栗縣政府訴願、再審案件收辦統計表,苗栗縣政府,苗栗縣政府,,,,0,11,
216,103年度苗栗縣政府訴願、再審案件收辦統計表,苗栗縣政府,苗栗縣政府,,,,0,10,
217,104年度苗栗縣政府訴願、再審案件收辦統計表,苗栗縣政府,苗栗縣政府,,,,0,10,
218,105年度苗栗縣政府訴願、再審案件收辦統計表,苗栗縣政府,苗栗縣政府,,,,0,8,
219,100年度以前苗栗縣政府法規異動統計表,苗栗縣政府,苗栗縣政府,,,,0,9,
220,苗栗縣政府103年度公務人員平時獎懲情形,苗栗縣政府,苗栗縣政府,,,,,,
221,100年度苗栗縣政府法規異動統計表,苗栗縣政府,苗栗縣政府,,,,0,10,
222,107年度預算書,苗栗縣政府媒體事務中心,苗栗縣政府,媒體事務中心,,,1,12,
223,苗栗縣政府補助辦理新聞宣導業務活動經費審查作業要點,苗栗縣政府媒體事務中心,苗栗縣政府,媒體事務中心,,,0,9,
224,101年度苗栗縣政府法規異動統計表,苗栗縣政府,苗栗縣政府,,,,0,8,
225,102年度苗栗縣政府法規異動統計表,苗栗縣政府,苗栗縣政府,,,,0,8,
226,103年度苗栗縣政府法規異動統計表,苗栗縣政府,苗栗縣政府,,,,0,7,
227,苗栗縣政府104年度晉升薦(簡)任官等訓練參訓情形,苗栗縣政府,苗栗縣政府,,,,,,
228,104年度苗栗縣政府法規異動統計表,苗栗縣政府,苗栗縣政府,,,,0,8,
229,105年度苗栗縣政府法規異動統計表,苗栗縣政府,苗栗縣政府,,,,0,9,
230,106年度苗栗縣政府法規異動統計表,苗栗縣政府,苗栗縣政府,,,,0,9,
231,107年度苗栗縣地方教育發展基金附屬單位預算,苗栗縣政府主計處,苗栗縣政府,主計處,,,2,25,
232,107年度苗栗縣身心障礙者就業基金附屬單位預算,苗栗縣政府主計處,苗栗縣政府,主計處,,,0,16,
233,107年度苗栗縣社會福利基金附屬單位預算,苗栗縣政府主計處,苗栗縣政府,主計處,,,1,15,
234,107年度苗栗縣政府教育處地方教育發展基金附屬單位預算,苗栗縣政府主計處,苗栗縣政府,主計處,,,0,28,
235,105年度苗栗縣地方教育發展基金附屬單位決算,苗栗縣政府主計處,苗栗縣政府,主計處,,,0,14,
236,苗栗縣政府105年度總決算主要表,苗栗縣政府主計處,苗栗縣政府,主計處,,,0,25,
237,苗栗縣政府104年度總決算主要表,苗栗縣政府主計處,苗栗縣政府,主計處,,,0,15,
238,苗栗縣政府103年度總決算主要表,苗栗縣政府主計處,苗栗縣政府,主計處,,,1,14,
239,苗栗縣政府102年度總決算主要表,苗栗縣政府主計處,苗栗縣政府,主計處,,,1,14,
240,苗栗縣政府101年度總決算主要表,苗栗縣政府主計處,苗栗縣政府,主計處,,,0,12,
241,苗栗縣政府100年度總決算主要表,苗栗縣政府主計處,苗栗縣政府,主計處,,,,,
242,苗栗高鐵快捷公車資訊,苗栗縣政府,苗栗縣政府,,,,3,19,
243,苗栗縣道路挖掘資訊,苗栗縣政府,苗栗縣政府,,,,,,
244,苗栗縣政府公告大型車禁行路線,苗栗縣政府,苗栗縣政府,,,,0,11,
245,苗栗縣人行道設置斜坡道申請辦法,苗栗縣政府,苗栗縣政府,,,,0,12,
246,苗栗縣人行道設置斜坡道審查基準,苗栗縣政府,苗栗縣政府,,,,0,13,
247,苗栗縣人行道認養辦法,苗栗縣政府,苗栗縣政府,,,,0,8,
248,苗栗縣公共設施管線圖資更新及維護作業要點 ,苗栗縣政府,苗栗縣政府,,,,2,13,
249,苗栗縣道路工程施工期間交通維持計畫作業須知,苗栗縣政府,苗栗縣政府,,,,2,18,
250,苗栗縣市區汽車客運動態資訊管理系統管理要點,苗栗縣政府,苗栗縣政府,,,,0,14,
251,苗栗縣挖掘道路埋設管線自治條例,苗栗縣政府,苗栗縣政府,,,,0,10,
252,苗栗縣政府99年度總決算主要表,苗栗縣政府主計處,苗栗縣政府,主計處,,,,,
253,苗栗縣政府98年度總決算主要表,苗栗縣政府主計處,苗栗縣政府,主計處,,,,,
254,苗栗縣政府97年度總決算主要表,苗栗縣政府主計處,苗栗縣政府,主計處,,,,,
255,106年大湖鄉南湖段重測﹝百壽段﹞新舊地號對照表 ,苗栗縣大湖地政事務所,苗栗縣政府,大湖地政事務所,,,,,
256,苗栗縣(苗栗市)土地使用分區證明申請案件統計表,苗栗縣政府,苗栗縣政府,,,,1,24,
257,苗栗縣通過觀光工廠評鑑廠商列表,苗栗縣政府,苗栗縣政府,,,,2,18,
258,106年度非都市土地開發案件一覽表,苗栗縣政府,苗栗縣政府,,,,1,21,
259,苗栗縣政府  用電設備檢驗維護業   申請案件統計表,苗栗縣政府,苗栗縣政府,,,,0,17,
260,苗栗縣政府  用電場所專任電氣技術人員  申請案件統計表,苗栗縣政府,苗栗縣政府,,,,0,15,
261,苗栗縣政府  電器承裝業  申請案件統計表,苗栗縣政府,苗栗縣政府,,,,0,15,
262,苗栗縣106年建築物公共安全申報合格場所清冊,苗栗縣政府,苗栗縣政府,,,,1,15,
263,苗栗縣違章建築列管排拆清冊,苗栗縣政府,苗栗縣政府,,,,0,15,
264,苗栗縣違章建築拆除案件清冊,苗栗縣政府,苗栗縣政府,,,,2,20,
265,苗栗縣轄管公寓大廈管理委員會清冊,苗栗縣政府,苗栗縣政府,,,,0,16,
266,苗栗縣轄管營造業(含土木包工業)清冊,苗栗縣政府,苗栗縣政府,,,,0,16,
267,106年苗栗縣  核發拆除執照清冊,苗栗縣政府,苗栗縣政府,,,,2,19,序號、執照字碼、原領執照號碼、發照日期、地號、門牌、使用分區、公眾/非公眾、使用類組、構造種類、建造類別、基地面積、建物高度、總樓地板面積、幢數、棟數、地上層數、地下層數、戶數、工程造價、設計人、監造人、承造人、開工日期、總設計停車輛數、法定輛數、鼓勵輛數、自行增設輛數、建築面積_騎樓、建築面積_其他、建築物用途、掛號號碼、申請日期
268,106年苗栗縣  核發建造執照清冊,苗栗縣政府,苗栗縣政府,,,,2,19,序號、執照字碼、原領執照號碼、發照日期、地號、門牌、使用分區、公眾/非公眾、使用類組、構造種類、建造類別、基地面積、建物高度、總樓地板面積、幢數、棟數、地上層數、地下層數、戶數、工程造價、設計人、監造人、承造人、開工日期、總設計停車輛數、法定輛數、鼓勵輛數、自行增設輛數、建築面積_騎樓、建築面積_其他、建築物用途、掛號號碼、申請日期
269,106年苗栗縣  核發雜項使用執照清冊,苗栗縣政府,苗栗縣政府,,,,1,16,序號、執照字碼、原領執照號碼、發照日期、地號、門牌、使用分區、公眾/非公眾、使用類組、構造種類、建造類別、基地面積、建物高度、總樓地板面積、幢數、棟數、地上層數、地下層數、戶數、工程造價、設計人、監造人、承造人、開工日期、總設計停車輛數、法定輛數、鼓勵輛數、自行增設輛數、建築面積_騎樓、建築面積_其他、建築物用途、掛號號碼、申請日期
