編號,資料集名稱,資料來源(部會單位),第一層級,第二層級,第三層級,資料量,下載次數,瀏覽次數,主要欄位
35,2013雲林十大伴手禮,雲林縣政府,雲林縣政府,,,,99,814,"編號,廠商名稱,聯絡電話,地址,獲獎年份,獲獎產品"
36,2012雲林十大伴手禮,雲林縣政府,雲林縣政府,,,,24,530,"編號,廠商名稱,聯絡電話,地址,獲獎年份,獲獎產品"
37,2011雲林十大伴手禮,雲林縣政府,雲林縣政府,,,,27,487,"編號,廠商名稱,聯絡電話,地址,獲獎年份,獲獎產品"
38,2010雲林十大伴手禮,雲林縣政府,雲林縣政府,,,,26,597,"編號,廠商名稱,聯絡電話,地址,獲獎年份,獲獎產品"
39,2009雲林十大伴手禮,雲林縣政府,雲林縣政府,,,,33,551,"編號,廠商名稱,聯絡電話,地址,獲獎年份,獲獎產品"
40,2008雲林十大伴手禮,雲林縣政府,雲林縣政府,,,,58,579,"編號,廠商名稱,聯絡電話,地址,獲獎年份,獲獎產品"
41,雲林縣政府「縣府新聞」RSS訊息,雲林縣政府,雲林縣政府,,,,13,396,主題、日期、連結、內容
42,雲林縣政府「活動訊息」RSS訊息,雲林縣政府,雲林縣政府,,,,11,383,主題、日期、連結、內容
43,雲林縣政府「一般公告」RSS訊息,雲林縣政府,雲林縣政府,,,,93,506,主題、日期、連結、內容
44,雲林縣政府「公務公告」RSS訊息,雲林縣政府,雲林縣政府,,,,125,497,主題、日期、連結、內容
45,雲林縣政府「藝文活動」RSS訊息,雲林縣政府,雲林縣政府,,,,21,477,主題、日期、連結、內容
46,雲林縣政府「徵才公告」RSS訊息,雲林縣政府,雲林縣政府,,,,11,487,主題、日期、連結、內容
47,105年雲林縣資訊安全管理小組(委員),雲林縣政府,雲林縣政府,,,,25,466,編號、姓名、現職、備註
49,雲林縣各類房屋耐用年數暨折舊率標準表,雲林縣稅務局,雲林縣政府,稅務局,,,37,523,構造別、折舊率、耐用年數、殘值率
50,雲林縣房屋用途相近歸類表,雲林縣稅務局,雲林縣政府,稅務局,,,41,506,未列房屋用途細類項目、歸類相近細類、備註
51,雲林縣無電梯設備之五層以下分層所有樓房價值分擔標準表,雲林縣稅務局,雲林縣政府,稅務局,,,21,409,層次別、一層樓、二層樓、三層樓、四層樓、五層樓
52,雲林縣房屋用途分類表,雲林縣稅務局,雲林縣政府,稅務局,,,39,539,分類、第一類、第二類、第三類、第四類、備   註
53,雲林縣房屋位置所在段落等級表,雲林縣稅務局,雲林縣政府,稅務局,,,54,484,級別、增減率、鄉鎮別、村里或街路別
54,各種機動車輛使用牌照稅分類稅額如附表,雲林縣稅務局,雲林縣政府,稅務局,,,52,450,車輛種類全年稅額(新台幣)、小客車(每車乘人座位九人以下者)、大客車(每車乘人座位十人以上者)、貨車、附註
55,雲林縣房屋標準單價表,雲林縣稅務局,雲林縣政府,稅務局,,,57,612,用途第一類、第二類、第三類、第四類
56,雲林縣電梯設備價值標準表,雲林縣稅務局,雲林縣政府,稅務局,,,21,426,戴客停階數、速率每分30M、速率每分45M、速率每分60M、速率每分75M、速率每分90M、速率每分105M
57,「申辦稅務免請假、預約取件免等待」預約服務項目應備證件表,雲林縣稅務局,雲林縣政府,稅務局,,,20,385,項次、服務項目、申請人、應備證件
58,「事必得(speed)免下車預約服務」申請項目及應備證件,雲林縣稅務局,雲林縣政府,稅務局,,,26,452,項次、申請項目、申請人、應備證件
59,全功能服務櫃台債權人查調債務人課稅資料應備證件,雲林縣稅務局,雲林縣政府,稅務局,,,20,385,申請人、應備證件
60,全功能服務櫃檯到府服務項目及應備證件,雲林縣稅務局,雲林縣政府,稅務局,,,21,392,項次、服務項目、申請人、應備證件
61,各稅災害損失減免相關規定彙整表,雲林縣稅務局,雲林縣政府,稅務局,,,29,396,申請事項、稅目、申辦須知、申報 期限(請)、受理機關
62,土地建物『拍賣』案件流程,雲林縣稅務局,雲林縣政府,稅務局,,,28,353,步驟、辦理單位、辦理事項、應備證件、所需表單
63,土地建物『買賣』案件流程,雲林縣稅務局,雲林縣政府,稅務局,,,27,349,步驟、辦理單位、辦理事項、應備證件、所需表單
64,土地建物『贈與』案件流程,雲林縣稅務局,雲林縣政府,稅務局,,,24,377,步驟、辦理單位、辦理事項、應備證件、所需表單
65,土地建物『繼承』案件流程,雲林縣稅務局,雲林縣政府,稅務局,,,33,367,步驟、辦理單位、辦理事項、應備證件、所需表單
67,105雲林縣都市計畫委員會,雲林縣政府,雲林縣政府,,,,35,737,單位、委員名稱、任期、委員名單
68,105雲林縣現有巷道改道或廢止審議委員會,雲林縣政府,雲林縣政府,,,,10,409,單位，委員名稱，任期，委員名單
69,105雲林縣區域計畫委員會兼非都市土地使用分區及使用地變更專責審議小組,雲林縣政府,雲林縣政府,,,,16,471,單位，委員名稱，任期，委員名單
70,雲林縣巨大垃圾統計月報,雲林縣環境保護局,雲林縣政府,環境保護局,,,46,445,"家戶,家戶以外,其他,環保單位自行清運,環保單位委託清運,公私處所自行或委託清運,修復後再利用,破碎分選後再利用,焚化,衛生掩埋"
71,雲林縣地政士開業及異動,雲林縣政府,雲林縣政府,,,,20,498,"年月,鄉鎮市區別,截至前期間業人數,本期核准開業人數,計,本縣市登記,他縣市轉入,本期註銷開業人數,計,停止營業,他縣市轉入,其他,截至本期開業人數,補發開業執照人數(換)"
72,104年雲林縣已登記公私有土地筆數面積,雲林縣政府,雲林縣政府,,,,36,373,用地類別、面積
73,103年雲林縣土地及建物登記管理,雲林縣政府,雲林縣政府,,,,23,323,縣市、登記原因、筆數
74,雲林縣消防局各單位地址電話,雲林縣消防局,雲林縣政府,消防局,,,88,465,單位、主管、地址、電話
75,雲林縣危險水域地點,雲林縣消防局,雲林縣政府,消防局,,,54,676,雲林縣危險水域地點公告
76,雲林縣屠宰場名冊,雲林縣政府,雲林縣政府,,,,26,616,屠宰場名稱、場址、電話及屠宰種類
77,雲林縣飼料廠名冊,雲林縣政府,雲林縣政府,,,,23,459,飼料廠名稱、廠址、電話
78,雲林縣稅務局人民申請案件處理時限表,雲林縣稅務局,雲林縣政府,稅務局,,,25,428,稅目人民申請財政部規定本局訂定縮短
79,105年本縣合法特定寵物業名冊,雲林縣政府,雲林縣政府,,,,10,373,"編號,負責人,營業名稱,寵物業許可證字號,鄉鎮,住址,電話"
80,105年雲林縣代收容所名冊,雲林縣動植物防疫所,雲林縣政府,動植物防疫所,,,14,350,編號.登記機構名稱.地址.負責人.聯絡電話.開放參訪時段
81,105年雲林縣合法寵物登記站名冊,雲林縣動植物防疫所,雲林縣政府,動植物防疫所,,,21,454,"編號,醫院名稱,負責人,電話,住址"
82,105年度雲林縣養禽場防疫資料調查表場數統計,雲林縣動植物防疫所,雲林縣政府,動植物防疫所,,,21,371,公所.防疫所.鄉鎮別.月份
83,105年度雲林縣養豬場防疫資料調查表場數統計,雲林縣動植物防疫所,雲林縣政府,動植物防疫所,,,33,611,單位/月份養豬戶數訪查統計
84,105年度雲林縣草食動物防疫資料調查表場數統計,雲林縣動植物防疫所,雲林縣政府,動植物防疫所,,,9,301,月份.鄉鎮別
85,105年雲林縣合法動物醫院名冊,雲林縣動植物防疫所,雲林縣政府,動植物防疫所,,,33,551,編號.醫院名稱.負責人.電話.住址
86,西螺道之驛雲林形象物產館,雲林縣政府,雲林縣政府,,,,196,553,網址
87,雲林縣104年農產面積及產量資料,雲林縣政府,雲林縣政府,,,,148,996,果品類、牧草類、花卉類、洋菇類、苗圃盆花類、香菇及其他菇類、普通作物類、藥用作物類
88,雲林縣各漁港娛樂漁業最高漁船數及噸級別,雲林縣政府,雲林縣政府,,,,14,367,雲林縣 漁港 娛樂漁業 最高漁船數 最高噸級別
89,雲林縣執行機關資源回收成果統計,雲林縣環境保護局,雲林縣政府,環境保護局,,,46,438,"總計,紙類,紙容器,鋁箔包,鋁容器,鐵容器,其他金屬製品,塑膠容器,包裝用發泡塑膠,其他塑膠製品,輪胎,玻璃容器,其他玻璃製品,照明光源,乾電池,鉛蓄電池,家電,資訊物品,光碟片,行動電話,農藥容器及特殊環境用藥容器,舊衣類,食用油,其他(含充電器)"
90,雲林縣垃圾清理狀況,雲林縣環境保護局,雲林縣政府,環境保護局,,,120,301,"行政區,合計,家戶,家戶以外,其他,環保單位自行清運,環保單位委託清運,公私處所自行或委託清運,焚化,衛生掩埋,堆肥,養豬,其他廚餘再利用"
91,雲林縣農民大學   ,雲林縣政府,雲林縣政府,,,,43,424,1.推動農業學習，培養營農興趣，促進農業交流，提升生產技術，強化行銷能力，培育具現代觀念與技術的現代化農民，提升務農的信心與尊嚴，為雲林農業和農村發展儲備人才，注入新活力。 2.透過教育訓練平台的建立，豐富農業首都內涵，促使農業知識體系更趨完整，建構一個優質的農業經營環境，吸引優秀人才及農企業進駐雲林深耕農業。3.充實農村及個人生活，讓人對農村農業充滿期盼與希望
93,雲林縣統籌分配稅款收入情形表,雲林縣政府,雲林縣政府,,,,51,426,"稅捐,年度預算收入數,收入情形"
94,雲林縣綠色商店,雲林縣環境保護局,雲林縣政府,環境保護局,,,32,205,"商店名稱,商店編號,聯絡人,聯絡地址,聯絡電話"
95,雲林縣環保旅館,雲林縣環境保護局,雲林縣政府,環境保護局,,,83,799,"項次,旅館名稱,電話,地址"
96,雲林縣環教場址,雲林縣環境保護局,雲林縣政府,環境保護局,,,19,353,"序號,設施場所名稱,申請單位全銜,電子郵遞地址,縣市別,證書狀態"
98,雲林縣遊民處理情形105年第1季,雲林縣政府,雲林縣政府,,,,15,386,"項目別,本季受理報案或查報遊民處理人數,本季底列冊遊民人數,處理遊民情形,本季底本縣遊民收容所現有收容人數(人件)"
99,雲林縣消防局105年度歲入來源別預算表,雲林縣消防局,雲林縣政府,消防局,,,12,298,科目名稱及編號、單位、數量、單價、預算數說明及收入依據
100,雲林縣消防局105年度歲出機關別預算表,雲林縣消防局,雲林縣政府,消防局,,,16,296,用途別科目、單位、數量、單價預算數、說明
101,雲林縣避難收容處所地址及其屬性資料,雲林縣消防局,雲林縣政府,消防局,,,36,391,編碼、名稱、地址、適用災害別、適合避難弱者、處所特性、服務里別、容納人數、聯絡人、備援場所
102,雲林縣消防安全檢查列管對象,雲林縣消防局,雲林縣政府,消防局,,,19,308,區域別、鄉鎮市
103,雲林縣消防局火調資料-火災次數按起火處所分,雲林縣消防局,雲林縣政府,消防局,,,18,351,區域、鄉鎮市
104,雲林縣消防局火調資料-火災次數按起火原因分,雲林縣消防局,雲林縣政府,消防局,,,19,360,區域別、鄉鎮市
105,雲林縣消防局火調資料-起火建築物,雲林縣消防局,雲林縣政府,消防局,,,19,273,區域別、鄉鎮市
106,雲林縣消防局火調資料-火災次數分類及時間,雲林縣消防局,雲林縣政府,消防局,,,19,488,區域別、鄉鎮市
107,雲林縣消防局火調資料-火災人員死傷、財物損失,雲林縣消防局,雲林縣政府,消防局,,,14,327,區域別、鄉鎮市
108,雲林縣燃氣熱水器承裝技術士名冊,雲林縣消防局,雲林縣政府,消防局,,,15,305,承裝業名稱、營業場所地址、負責人姓名、技術士姓名、技術士證號、技術士證生效日期、地址、電話、備註
109,雲林縣燃氣熱水器承裝業立案業者清冊,雲林縣消防局,雲林縣政府,消防局,,,12,313,承裝業名稱、營業之登記字號、公司或商業登記證號、公司或商業登記地址連絡電話、負責人姓名、發證日期、備註
110,雲林縣消防緊急救護服務統計,雲林縣消防局,雲林縣政府,消防局,,,29,373,月底救護車輛數、救護出勤次數、急救送醫人次
111,雲林縣各鄉鎮村里簡易疏散避難圖,雲林縣消防局,雲林縣政府,消防局,,,24,408,各市公所連結
112,雲林縣消防局捐贈公開專區,雲林縣消防局,雲林縣政府,消防局,,,14,243,日期、內容、單位
113,雲林縣消防局報案紀錄分析,雲林縣消防局,雲林縣政府,消防局,,,13,313,月份、報案總通數、有效案件、無效案件、行動電話、市話及其他
114,雲林縣消防水源資料,雲林縣消防局,雲林縣政府,消防局,,,23,350,區域別、消防栓數(支)、蓄 水 池 數、游 泳 池 數、深 水 井 數、其他
115,雲林縣道路狹小巷弄列管清冊,雲林縣消防局,雲林縣政府,消防局,,,23,388,編號、分隊別、鄉、鎮、村、里、路段
116,雲林縣火災出動人員、車輛、船艇、直升機資料,雲林縣消防局,雲林縣政府,消防局,,,15,356,受理火災件數、出動人次、救出人數、出動車輛、船艇、直升機
117,雲林縣消防局公務統計報表,雲林縣消防局,雲林縣政府,消防局,,,10,435,各項公務統計
118,105年本縣合法特定寵物業名冊,雲林縣動植物防疫所,雲林縣政府,動植物防疫所,,,10,373,"編號,負責人,營 業 名 稱,寵物業許可證字號,鄉鎮,住址,電話"
119,雲林縣滅火器藥劑更換及充填合格廠商,雲林縣消防局,雲林縣政府,消防局,,,18,436,Nocountytitleaddressteladminbusiness_scope
120,雲林縣稅務局服務通訊錄,雲林縣稅務局,雲林縣政府,稅務局,,,33,349,總機：05 - 5323941 (20線)　　　 免費服務專線：0800-556969、
122,雲林縣政府特定服務專線號碼,雲林縣政府,雲林縣政府,,,,10,337,"特定服務,專線號碼"
123,雲林縣政府各級機關學校公教人員概況－官等別,雲林縣政府,雲林縣政府,,,,16,265,雲林縣政府各級機關學校公教人員概況－官等別
124,雲林縣政府各級機關學校公教人員概況－年齡別,雲林縣政府,雲林縣政府,,,,10,229,雲林縣政府各級機關學校公教人員概況－年齡別
125,雲林縣政府各級機關學校公教人員概況－教育程度,雲林縣政府,雲林縣政府,,,,12,262,雲林縣政府各級機關學校公教人員概況－教育程度
126,雲林縣有線電視業者名冊,雲林縣政府新聞處,雲林縣政府,新聞處,,,,,本縣有線電視業者—佳聯有線電視股份有限公司，雲林縣虎尾鎮光復路66號，電話：05-6361700  傳真：05-6312719，客服專線：24小時客服專線：449-5678 。北港有線電視股份有限公司，電話：05-7887177，傳真：05-7885799，客服專線：24小時客服專線：449-5678(手機請撥04-4495678)
127,雲林縣政府及所屬一級機關首長及副首長聯絡電話 ,雲林縣政府,雲林縣政府,,,,21,319,雲林縣政府及所屬一級機關首長及副首長聯絡電話
128,雲林縣電影院名冊,雲林縣政府新聞處,雲林縣政府,新聞處,,,,,本縣電影院名冊－斗六地區：中華影城，地址：斗六市雲林路2段19號，電話：05-5354828，共8廳。虎尾地區：白宮戲院，地址：虎尾鎮中正路257號，電話：05-6322328，共4廳
129,不動產糾紛調處案件統計,雲林縣政府,雲林縣政府,,,,27,404,縣市、案件數
130,104年度雲林縣土地建物登記管理月報表,雲林縣政府,雲林縣政府,,,,28,338,登記原因、件數、筆數、棟數
131,105年度雲林縣土地建物登記管理月報表,雲林縣政府,雲林縣政府,,,,16,304,登記原因、件數、筆數、棟數
132,性別主流－男女繼承情形統計,雲林縣政府,雲林縣政府,,,,50,358,繼承人數、拋棄繼承人數
133,雲林縣電動機車充電站一覽表,雲林縣環境保護局,雲林縣政府,環境保護局,,,32,735,"序號,設置地點,地址,充電站數,充電座數,設置電壓"
134,104年雲林縣訴願案件統計資料,雲林縣政府行政處,雲林縣政府,行政處,,,29,349,104年雲林縣訴願案件統計資料
135,101年雲林縣地政士開業異動,雲林縣政府,雲林縣政府,,,,15,279,"年月,鄉鎮市區別,截至前期間業人數,本期核准開業人數,計,本縣市登記,他縣市轉入,本期註銷開業人數,計,停止營業,他縣市轉入,其他,截至本期開業人數,補發開業執照人數(換)"
136,102年雲林縣地政士開業異動,雲林縣政府,雲林縣政府,,,,18,300,"年月,鄉鎮市區別,截至前期間業人數,本期核准開業人數,計,本縣市登記,他縣市轉入,本期註銷開業人數,計,停止營業,他縣市轉入,其他,截至本期開業人數,補發開業執照人數(換)"
137,103年雲林縣地政士開業異動,雲林縣政府,雲林縣政府,,,,13,380,"年月,鄉鎮市區別,截至前期間業人數,本期核准開業人數,計,本縣市登記,他縣市轉入,本期註銷開業人數,計,停止營業,他縣市轉入,其他,截至本期開業人數,補發開業執照人數(換)"
138,105年1月底歲入預算執行情形分析表,雲林縣政府,雲林縣政府,,,,9,279,"稅課收入,105預算數,105年1月實收數, 截至105年1月底累計實收數,占預算數比率B/A,截至去年1月底累計實收數,差異=-,差異比率/,備註(A)"
139,雲林縣高級中等學校教職員數-104學年度,雲林縣政府,雲林縣政府,,,,6,293,"設立別及行政區別,校數,教師數,職員數(所)"
140,雲林縣國民中小學中輟學生概況-103學年度,雲林縣政府,雲林縣政府,,,,9,281,"項目別,輟學人數,性別,家庭類型 ,輟學原因"
141,雲林縣國民小學新移民子女就學概況－國籍別-104學年度,雲林縣政府,雲林縣政府,,,,18,315,"性別及年級別,總計, 中國大陸,越南,印尼,泰國,菲律賓,柬埔寨,日本, 馬來西亞,美國,南韓,緬甸,新加坡,加拿大,其他(含港、澳)"
142,各鄉鎮區代碼對照表,雲林縣政府,雲林縣政府,,,,151,1391,鄉鎮市區名稱、鄉鎮市區代碼
143,雲林縣政府辦竣地籍清理囑託登記國有土地公告清冊,雲林縣政府,雲林縣政府,,,,19,365,鄉鎮市區、段／小段、地／建號、面積、姓名或名稱(管理人)、地址、權利範圍、囑託登記完畢日期、第二次標售底價金額
144,雲林縣外國人地權登記管理,雲林縣政府,雲林縣政府,,,,16,270,"年月,工作項目,件數,土地筆數,面積,建物棟數,面積"
145,雲林縣土地段名代碼表,雲林縣政府,雲林縣政府,,,,20,389,地段、小段、代碼
146,雲林縣104年測量案件統計表,雲林縣政府,雲林縣政府,,,,15,330,土地複丈 建物測量 地目變更 謄本(含分割 合併 鑑界 法院囑託 其他)
147,測量案件月報表,雲林縣政府,雲林縣政府,,,,15,283,土地複丈 建物測量 地目變更 謄本(含分割 合併 鑑界 法院囑託 其他)
149,雲林縣國民中學新移民子女就學概況－國籍別-104學年度,雲林縣政府,雲林縣政府,,,,4,295,"性別及年級別,總計,中國大陸,越南,印尼,泰國,菲律賓,柬埔寨,日本,馬來西亞,美國,南韓,緬甸,新加坡,加拿大,其他(含港、澳)"
150,105年2月底歲入預算報行情形分析表,雲林縣政府,雲林縣政府,,,,11,314,"稅課收入,105預算數,105年2月實收數,截至105年2月底累計實收數,占預算數比率B/A,截至去年2月底累計實收數,差異=-,差異比率/,備註(A)"
151,104年國家賠償案件統計表,雲林縣政府行政處,雲林縣政府,行政處,,,20,291,有關雲林縣政府104年國家賠償案件統計
152,雲林縣政府網路電話號碼表,雲林縣政府行政處,雲林縣政府,行政處,,,16,361,雲林縣政府各局處網路電話號碼表
153,104年消費爭議調解案件統計分析表,雲林縣政府行政處,雲林縣政府,行政處,,,11,273,104年消費爭議調解案件統計分析表
154,104年國家賠償案件統計表,雲林縣政府,雲林縣政府,,,,20,291,104年國家賠償案件統計表
155,104年雲林縣訴願案件統計資料,雲林縣政府,雲林縣政府,,,,29,349,104年雲林縣訴願案件統計資料
156,104年消費爭議調解案件統計分析表,雲林縣政府,雲林縣政府,,,,11,273,104年消費爭議調解案件統計分析表
157,雲林縣政府網路電話號碼表,雲林縣政府,雲林縣政府,,,,16,361,雲林縣政府網路電話號碼表
158,截至105年8月份最新債務訊息,雲林縣政府,雲林縣政府,,,,38,359,截至105年8月份最新債務訊息
159,104年度財產量值總目錄,雲林縣政府,雲林縣政府,,,,22,403,財產量值總目錄
160,104年12月31日雲林縣政府財產量值總目錄,雲林縣政府,雲林縣政府,,,,10,223,財產量值總目錄
161,雲林縣縣管區域排水,雲林縣政府,雲林縣政府,,,,92,450,鄉(鎮、市)、排水路名稱、排水出口、權責起點、權責終點、備註
162,雲林縣清除機構基本資料,雲林縣環境保護局,雲林縣政府,環境保護局,,,13,259,點選查選縣市別管制編號機構名稱級別電話總量流程狀態版本(公噸/月)
163,雲林縣清除機構基本資料-2,雲林縣環境保護局,雲林縣政府,環境保護局,,,18,239,點選查選縣市別管制編號機構名稱級別電話總量流程狀態版本(公噸/月)
164,雲林縣病媒防治業及販賣業名單,雲林縣環境保護局,雲林縣政府,環境保護局,,,12,282,項次業者名稱所在區域證件類別證件現況發證單位
165,雲林縣環保餐館,雲林縣環境保護局,雲林縣政府,環境保護局,,,5,78,名稱電話地址環保作為
166,雲林縣柴油車排煙動力檢測站,雲林縣環境保護局,雲林縣政府,環境保護局,,,7,232,環保局名稱檢測站名稱電子郵件地址電話傳真TAF證號有效期限無負載檢測檢驗線數量
167,雲林縣巨大廢棄物清運資訊,雲林縣環境保護局,雲林縣政府,環境保護局,,,4,212,項次鄉鎮市地址電話網址
168,雲林縣黃金資收站設置資訊,雲林縣環境保護局,雲林縣政府,環境保護局,,,14,351,鄉鎮市資源回收場區地址興建座標地磅是否為公所所有地磅使用狀況地目使用狀況(域)
169,雲林縣衛生掩埋場地址,雲林縣環境保護局,雲林縣政府,環境保護局,,,3,80,掩埋場名稱地址或地號
170,雲林縣全縣清潔隊一覽表,雲林縣環境保護局,雲林縣政府,環境保護局,,,65,332,"各鄉鎮市別,電話號碼,傳真機號碼,E-mail"
171,雲林縣廢食用油清除機構基本資料,雲林縣環境保護局,雲林縣政府,環境保護局,,,13,280,編號建立縣市管制編號公司名稱公司電話工作證車號有效日期發證日期
172,雲林縣事業廢棄物再利用者登記資料,雲林縣環境保護局,雲林縣政府,環境保護局,,,16,461,縣市別管制編號機構名稱機構電話機構地址再利用廢棄物廢棄物來源再利用用途檢核通過日期檢核到期日期批發零售業
173,雲林縣土壤及地下水列管資訊,雲林縣環境保護局,雲林縣政府,環境保護局,,,5,83,縣市別場址名稱場址坐標場址地址場址地號場址種類場址面積公告為控制場址日期公告為控制場址公文公告解除控制場址日期公告解除控制場址公文公告為整治場址日期公告為整治場址公文公告解除整治場址日期公告解除整治場址公文公告劃定地下水受污染限制使用地區及限制事項日期公告劃定地下水受污染限制使用地區及限制事項公文公告解除劃定地下水受污染限制使用地區及限制事項日期公告解除劃定地下水受污染限制使用地區及限制事項公文場址列管狀態土壤/地下水污染物污染情形場址現況概述重要注意事項改善整治進度(平方公尺)
174,農藥廢容器回收方式,雲林縣環境保護局,雲林縣政府,環境保護局,,,20,341,編號設置年度鄉鎮市社區地點聯絡人
175,雲林縣飲用水水質抽驗檢驗結果,雲林縣環境保護局,雲林縣政府,環境保護局,,,33,447,檢驗結果統計、檢驗項目統計
176,雲林縣環保志工環境清潔執行成果,雲林縣環境保護局,雲林縣政府,環境保護局,,,4,81,"項目,執行成果,單位"
177,雲林縣噪音管制區,雲林縣環境保護局,雲林縣政府,環境保護局,,,8,75,雲林縣噪音管制區圖片
179,雲林縣國民小學原住民學生數－族別-104學年度,雲林縣政府,雲林縣政府,,,,6,310,"項目別,總計,阿美族,泰雅族,排灣族,布農族,卑南族,鄒族,魯凱族,賽夏族,雅美族或達悟族,邵族,噶瑪蘭族,太魯閣族,撒奇萊雅族,賽德克族,拉阿魯哇族,卡那卡那富族,其他(曹)"
180,雲林縣國民中學原住民學生數－族別-104學年度,雲林縣政府,雲林縣政府,,,,7,222,"項目別,總計,阿美族,泰雅族,排灣族,布農族,卑南族,鄒族,魯凱族,賽夏族,雅美族或達悟族,邵族,噶瑪蘭族,太魯閣族,撒奇萊雅族,賽德克族,拉阿魯哇族,卡那卡那富族,其他(曹)"
181,雲林縣機車定檢站,雲林縣環境保護局,雲林縣政府,環境保護局,,,6,79,"站號,站名,聯絡電話,設立地址"
182,雲林縣營建工地空汙費繳費櫃檯,雲林縣環境保護局,雲林縣政府,環境保護局,,,4,114,"行政區,站名,電話,地址,收件時間,服務時間,服務類別"
183,雲林縣河川水質監測資料,雲林縣環境保護局,雲林縣政府,環境保護局,,,25,330,"河流,測站名稱,河川污染指數,溶氧,生化需氧量,懸浮固體,氨氮(電極法)"
184,雲林縣地下水監測,雲林縣環境保護局,雲林縣政府,環境保護局,,,24,268,"測站名稱,總硬度,總溶解固體物,氯鹽,氨氮,硝酸鹽氮,硫酸鹽,總有機碳(mg/L)"
185,各鄉鎮債務訊息,雲林縣政府,雲林縣政府,,,,20,264,各鄉鎮債務訊息
186,雲林縣統籌分配稅款收入情形,雲林縣政府,雲林縣政府,,,,20,231,雲林縣統籌分配稅款收入情形
187,雲林縣避難收容處所清冊,雲林縣政府社會處,雲林縣政府,社會處,,,34,404,雲林縣避難收容處所清冊
188,雲林縣照顧低收入戶概況,雲林縣政府社會處,雲林縣政府,社會處,,,10,236,雲林縣照顧低收入戶概況
189,雲林縣辦理急難救助概況,雲林縣政府社會處,雲林縣政府,社會處,,,6,220,雲林縣辦理急難救助概況
190,雲林縣人民團體,雲林縣政府社會處,雲林縣政府,社會處,,,30,329,雲林縣人民團體
191,雲林縣實物銀行聯絡資訊,雲林縣政府社會處,雲林縣政府,社會處,,,17,385,雲林縣實物銀行聯絡資訊
192,雲林縣遊民服務統計,雲林縣政府社會處,雲林縣政府,社會處,,,11,236,雲林縣遊民服務統計
193,雲林縣社區發展協會,雲林縣政府社會處,雲林縣政府,社會處,,,110,659,雲林縣社區發展協會
194,雲林社區活動中心基本資料表,雲林縣政府社會處,雲林縣政府,社會處,,,23,287,雲林社區活動中心基本資料表
195,雲林縣公益彩券盈餘分配辦理社會福利事業情形季報表第1季,雲林縣政府社會處,雲林縣政府,社會處,,,9,236,季、福利類別及項目、本年度1月起至本季截止累計執行數、執行率(%)
196,105年1-6月雲林縣社會工作員工作成果統計報表,雲林縣政府社會處,雲林縣政府,社會處,,,9,292,兒少、老人、婦女、身心障礙、社會救助及其他、社區、志願服務
